COUNTRY,IDCNTRY,IDSTUD
DEU,(280) Germany,1205010114
DEU,(280) Germany,1205010115
DEU,(280) Germany,1205010116
DEU,(280) Germany,1205010117
DEU,(280) Germany,1205010118
DEU,(280) Germany,1205010119
DEU,(280) Germany,1205010120
DEU,(280) Germany,1205010121
DEU,(280) Germany,1205010122
DEU,(280) Germany,1205010123
DEU,(280) Germany,1205010124
DEU,(280) Germany,1205010125
DEU,(280) Germany,1205010126
DEU,(280) Germany,1205010127
DEU,(280) Germany,1205020101
DEU,(280) Germany,1205020102
DEU,(280) Germany,1205020103
DEU,(280) Germany,1205020104
DEU,(280) Germany,1205020105
DEU,(280) Germany,1205020106
DEU,(280) Germany,1205020107
DEU,(280) Germany,1205020108
DEU,(280) Germany,1205020109
DEU,(280) Germany,1205020110
DEU,(280) Germany,1205020111
DEU,(280) Germany,1205020112
DEU,(280) Germany,1205020113
DEU,(280) Germany,1205020114
DEU,(280) Germany,1205020115
DEU,(280) Germany,1205020116
DEU,(280) Germany,1205020117
DEU,(280) Germany,1205020118
DEU,(280) Germany,1205020119
DEU,(280) Germany,1205020120
DEU,(280) Germany,1205020121
DEU,(280) Germany,1205020122
DEU,(280) Germany,1205020123
DEU,(280) Germany,1205020124
DEU,(280) Germany,1205020125
DEU,(280) Germany,1205020126
DEU,(280) Germany,1205020127
DEU,(280) Germany,1205020128
DEU,(280) Germany,1205020129
DEU,(280) Germany,1205040101
DEU,(280) Germany,1205040102
DEU,(280) Germany,1205040103
DEU,(280) Germany,1205040104
DEU,(280) Germany,1205040105
DEU,(280) Germany,1205040106
DEU,(280) Germany,1205040107
DEU,(280) Germany,1205040108
DEU,(280) Germany,1205040109
DEU,(280) Germany,1205040110
DEU,(280) Germany,1205040111
DEU,(280) Germany,1205040112
DEU,(280) Germany,1205040113
DEU,(280) Germany,1205040114
DEU,(280) Germany,1205040115
DEU,(280) Germany,1205040116
DEU,(280) Germany,1205040117
DEU,(280) Germany,1205040118
DEU,(280) Germany,1205040119
DEU,(280) Germany,1205040120
DEU,(280) Germany,1205040121
DEU,(280) Germany,1205040122
DEU,(280) Germany,1205040123
DEU,(280) Germany,1205040124
DEU,(280) Germany,1205040125
DEU,(280) Germany,1205040126
DEU,(280) Germany,1205040127
DEU,(280) Germany,1205040128
DEU,(280) Germany,1301010101
DEU,(280) Germany,1301010102
DEU,(280) Germany,1301010103
DEU,(280) Germany,1301010104
DEU,(280) Germany,1301010105
DEU,(280) Germany,1301010106
DEU,(280) Germany,1301010107
DEU,(280) Germany,1301010108
DEU,(280) Germany,1301010109
DEU,(280) Germany,1301010110
DEU,(280) Germany,1301010111
DEU,(280) Germany,1301010112
DEU,(280) Germany,1301010113
DEU,(280) Germany,1301010114
DEU,(280) Germany,1301010115
DEU,(280) Germany,1301010116
DEU,(280) Germany,1301010117
DEU,(280) Germany,1301020101
DEU,(280) Germany,1301020102
DEU,(280) Germany,1301020103
DEU,(280) Germany,1301020104
DEU,(280) Germany,1301020105
DEU,(280) Germany,1301020106
DEU,(280) Germany,1301020107
DEU,(280) Germany,1301020108
DEU,(280) Germany,1301020109
DEU,(280) Germany,1301020110
DEU,(280) Germany,1301020111
DEU,(280) Germany,1301020112
DEU,(280) Germany,1301020113
DEU,(280) Germany,1301020114
DEU,(280) Germany,1301020115
DEU,(280) Germany,1301020116
DEU,(280) Germany,1301020117
DEU,(280) Germany,1301020118
DEU,(280) Germany,1301020119
DEU,(280) Germany,1301020120
DEU,(280) Germany,1301020121
DEU,(280) Germany,1301020122
DEU,(280) Germany,1301020123
DEU,(280) Germany,1301020124
DEU,(280) Germany,1301020125
DEU,(280) Germany,1301020126
DEU,(280) Germany,1301020127
DEU,(280) Germany,1301020128
DEU,(280) Germany,1301020129
DEU,(280) Germany,1301030101
DEU,(280) Germany,1301030102
DEU,(280) Germany,1301030103
DEU,(280) Germany,1301030104
DEU,(280) Germany,1301030105
DEU,(280) Germany,1301030106
DEU,(280) Germany,1301030107
DEU,(280) Germany,1301030108
DEU,(280) Germany,1301030109
DEU,(280) Germany,1301050101
DEU,(280) Germany,1301050102
DEU,(280) Germany,1301050103
DEU,(280) Germany,1301050104
DEU,(280) Germany,1301050105
DEU,(280) Germany,1301050106
DEU,(280) Germany,1301050107
DEU,(280) Germany,1301050108
DEU,(280) Germany,1301050109
DEU,(280) Germany,1301050110
DEU,(280) Germany,1301050111
DEU,(280) Germany,1301050112
DEU,(280) Germany,1301050113
DEU,(280) Germany,1301050114
DEU,(280) Germany,1301050115
DEU,(280) Germany,1301050116
DEU,(280) Germany,1301050117
DEU,(280) Germany,1301050118
DEU,(280) Germany,1301050119
DEU,(280) Germany,1301050120
DEU,(280) Germany,1301050121
DEU,(280) Germany,1301050122
DEU,(280) Germany,1301050123
DEU,(280) Germany,1301050124
DEU,(280) Germany,1301050125
DEU,(280) Germany,1301060101
DEU,(280) Germany,1301060102
DEU,(280) Germany,1301060103
DEU,(280) Germany,1301060104
DEU,(280) Germany,1301060105
DEU,(280) Germany,1301060106
DEU,(280) Germany,1301060107
DEU,(280) Germany,1301060108
DEU,(280) Germany,1301060109
DEU,(280) Germany,1301060110
DEU,(280) Germany,1301060111
DEU,(280) Germany,1301060112
DEU,(280) Germany,1301060113
DEU,(280) Germany,1301060114
DEU,(280) Germany,1301060115
DEU,(280) Germany,1301060116
DEU,(280) Germany,1301060117
DEU,(280) Germany,1301060118
DEU,(280) Germany,1301060119
DEU,(280) Germany,1301060120
DEU,(280) Germany,1301060121
DEU,(280) Germany,1301060122
DEU,(280) Germany,1301060123
DEU,(280) Germany,1301060124
DEU,(280) Germany,1301060125
DEU,(280) Germany,1301070101
DEU,(280) Germany,1301070102
DEU,(280) Germany,1301070103
DEU,(280) Germany,1301070104
DEU,(280) Germany,1301070105
DEU,(280) Germany,1301070106
DEU,(280) Germany,1301070107
DEU,(280) Germany,1301070108
DEU,(280) Germany,1301070109
DEU,(280) Germany,1301070110
DEU,(280) Germany,1301070111
DEU,(280) Germany,1301070112
DEU,(280) Germany,1301070113
DEU,(280) Germany,1301070114
DEU,(280) Germany,1303010101
DEU,(280) Germany,1303010102
DEU,(280) Germany,1303010103
DEU,(280) Germany,1303010104
DEU,(280) Germany,1303010105
DEU,(280) Germany,1303010106
DEU,(280) Germany,1303010107
DEU,(280) Germany,1303010108
DEU,(280) Germany,1303010109
DEU,(280) Germany,1303010110
DEU,(280) Germany,1303010111
DEU,(280) Germany,1303010112
DEU,(280) Germany,1303010113
DEU,(280) Germany,1303010114
DEU,(280) Germany,1303010115
DEU,(280) Germany,1303010116
DEU,(280) Germany,1303010117
DEU,(280) Germany,1303010118
DEU,(280) Germany,1303010119
DEU,(280) Germany,1303010120
DEU,(280) Germany,1303010121
DEU,(280) Germany,1303010122
DEU,(280) Germany,1303010123
DEU,(280) Germany,1303020101
DEU,(280) Germany,1303020102
DEU,(280) Germany,1303020103
DEU,(280) Germany,1303020104
DEU,(280) Germany,1303020105
DEU,(280) Germany,1303020106
DEU,(280) Germany,1303020107
DEU,(280) Germany,1303020108
DEU,(280) Germany,1303020109
DEU,(280) Germany,1303020110
DEU,(280) Germany,1303020111
DEU,(280) Germany,1303020112
DEU,(280) Germany,1303020113
DEU,(280) Germany,1303020114
DEU,(280) Germany,1303020115
DEU,(280) Germany,1303020116
DEU,(280) Germany,1303020117
DEU,(280) Germany,1303020118
DEU,(280) Germany,1303020119
DEU,(280) Germany,1303020120
DEU,(280) Germany,1303020121
DEU,(280) Germany,1303020122
DEU,(280) Germany,1303020123
DEU,(280) Germany,1303020124
DEU,(280) Germany,1303050101
DEU,(280) Germany,1303050102
DEU,(280) Germany,1303050103
DEU,(280) Germany,1303050104
DEU,(280) Germany,1303050105
DEU,(280) Germany,1303050106
DEU,(280) Germany,1303050107
DEU,(280) Germany,1303050108
DEU,(280) Germany,1303050109
DEU,(280) Germany,1303050110
DEU,(280) Germany,1303050111
DEU,(280) Germany,1303050112
DEU,(280) Germany,1303050113
DEU,(280) Germany,1303050114
DEU,(280) Germany,1303050115
DEU,(280) Germany,1303050116
DEU,(280) Germany,1303050117
DEU,(280) Germany,1303050118
DEU,(280) Germany,1303050119
DEU,(280) Germany,1303050120
DEU,(280) Germany,1303050121
DEU,(280) Germany,1303050122
DEU,(280) Germany,1303050123
DEU,(280) Germany,1303050124
DEU,(280) Germany,1303050125
DEU,(280) Germany,1303050126
DEU,(280) Germany,1303050127
DEU,(280) Germany,1303050128
DEU,(280) Germany,1303050129
DEU,(280) Germany,1303050130
DEU,(280) Germany,1303050131
DEU,(280) Germany,1303050132
DEU,(280) Germany,1502010101
DEU,(280) Germany,1502010102
DEU,(280) Germany,1502010103
DEU,(280) Germany,1502010104
DEU,(280) Germany,1502010105
DEU,(280) Germany,1502010106
DEU,(280) Germany,1502010107
DEU,(280) Germany,1502010108
DEU,(280) Germany,1502010109
DEU,(280) Germany,1502010110
DEU,(280) Germany,1502010111
DEU,(280) Germany,1502010112
DEU,(280) Germany,1502010113
DEU,(280) Germany,1502010114
DEU,(280) Germany,1502010115
DEU,(280) Germany,1502010116
DEU,(280) Germany,1502010117
DEU,(280) Germany,1502010118
DEU,(280) Germany,1502010119
DEU,(280) Germany,1502010120
DEU,(280) Germany,1502010121
DEU,(280) Germany,1502010122
DEU,(280) Germany,1502050101
DEU,(280) Germany,1502050102
DEU,(280) Germany,1502050103
DEU,(280) Germany,1502050104
DEU,(280) Germany,1502050105
DEU,(280) Germany,1502050106
DEU,(280) Germany,1502050107
DEU,(280) Germany,1502050108
DEU,(280) Germany,1502050109
DEU,(280) Germany,1502050110
DEU,(280) Germany,1502050111
DEU,(280) Germany,1502050112
DEU,(280) Germany,1502050113
DEU,(280) Germany,1502050114
DEU,(280) Germany,1502050115
DEU,(280) Germany,1502050116
DEU,(280) Germany,1502050117
DEU,(280) Germany,1502060101
DEU,(280) Germany,1502060102
DEU,(280) Germany,1502060103
DEU,(280) Germany,1502060104
DEU,(280) Germany,1502060105
DEU,(280) Germany,1502060106
DEU,(280) Germany,1502060107
DEU,(280) Germany,1502060108
DEU,(280) Germany,1502060109
DEU,(280) Germany,1502060110
DEU,(280) Germany,1502060111
DEU,(280) Germany,1502060112
DEU,(280) Germany,1502060113
DEU,(280) Germany,1502060114
DEU,(280) Germany,1502060115
DEU,(280) Germany,1502060116
DEU,(280) Germany,1502060117
DEU,(280) Germany,1502060118
DEU,(280) Germany,1502060119
DEU,(280) Germany,1502060120
DEU,(280) Germany,1502070101
DEU,(280) Germany,1502070102
DEU,(280) Germany,1502070103
DEU,(280) Germany,1502070104
DEU,(280) Germany,1502070105
DEU,(280) Germany,1502070106
DEU,(280) Germany,1502070107
DEU,(280) Germany,1502070108
DEU,(280) Germany,1502070109
DEU,(280) Germany,1502070110
DEU,(280) Germany,1502070111
DEU,(280) Germany,1502070112
DEU,(280) Germany,1502070113
DEU,(280) Germany,1502070114
DEU,(280) Germany,1502070115
DEU,(280) Germany,1502070116
DEU,(280) Germany,1502070117
DEU,(280) Germany,1502080101
DEU,(280) Germany,1502080102
DEU,(280) Germany,1502080103
DEU,(280) Germany,1502080104
DEU,(280) Germany,1502080105
DEU,(280) Germany,1502080106
DEU,(280) Germany,1502080107
DEU,(280) Germany,1502080108
DEU,(280) Germany,1502080109
DEU,(280) Germany,1502080110
DEU,(280) Germany,1502080111
DEU,(280) Germany,1502080112
DEU,(280) Germany,1502080113
DEU,(280) Germany,1502080114
DEU,(280) Germany,1502080115
DEU,(280) Germany,1502100101
DEU,(280) Germany,1502100102
DEU,(280) Germany,1502100103
DEU,(280) Germany,1502100104
DEU,(280) Germany,1502100105
DEU,(280) Germany,1502100106
DEU,(280) Germany,1502100107
DEU,(280) Germany,1502100108
DEU,(280) Germany,1505010101
DEU,(280) Germany,1505010102
DEU,(280) Germany,1505010103
DEU,(280) Germany,1505010104
DEU,(280) Germany,1505010105
DEU,(280) Germany,1505010106
DEU,(280) Germany,1505010107
DEU,(280) Germany,1505010108
DEU,(280) Germany,1505010109
DEU,(280) Germany,1505010110
DEU,(280) Germany,1505010111
DEU,(280) Germany,1505010112
DEU,(280) Germany,1505010113
DEU,(280) Germany,1505010114
DEU,(280) Germany,1505010115
DEU,(280) Germany,1505010116
DEU,(280) Germany,1505010117
DEU,(280) Germany,1505010118
DEU,(280) Germany,1505010119
DEU,(280) Germany,1505010120
DEU,(280) Germany,1505010121
DEU,(280) Germany,1601010101
DEU,(280) Germany,1601010102
DEU,(280) Germany,1601010103
DEU,(280) Germany,1601010104
DEU,(280) Germany,1601010105
DEU,(280) Germany,1601010106
DEU,(280) Germany,1601010107
DEU,(280) Germany,1601010108
DEU,(280) Germany,1601010109
DEU,(280) Germany,1601010110
DEU,(280) Germany,1601010111
DEU,(280) Germany,1601010112
DEU,(280) Germany,1601010113
DEU,(280) Germany,1601010114
DEU,(280) Germany,1601020101
DEU,(280) Germany,1601020102
DEU,(280) Germany,1601020103
DEU,(280) Germany,1601020104
DEU,(280) Germany,1601020105
DEU,(280) Germany,1601020106
DEU,(280) Germany,1601020107
DEU,(280) Germany,1601030101
DEU,(280) Germany,1601030102
DEU,(280) Germany,1601030103
DEU,(280) Germany,1601030104
DEU,(280) Germany,1601030105
DEU,(280) Germany,1601030106
DEU,(280) Germany,1601030107
DEU,(280) Germany,1601030108
DEU,(280) Germany,1601030109
DEU,(280) Germany,1601030110
DEU,(280) Germany,1601030111
DEU,(280) Germany,1601030112
DEU,(280) Germany,1601030113
DEU,(280) Germany,1601030114
DEU,(280) Germany,1601030115
DEU,(280) Germany,1602010101
DEU,(280) Germany,1602010102
DEU,(280) Germany,1602010103
DEU,(280) Germany,1602010104
DEU,(280) Germany,1602010105
DEU,(280) Germany,1602010106
DEU,(280) Germany,1602010107
DEU,(280) Germany,1602010108
DEU,(280) Germany,1602010109
DEU,(280) Germany,1602010110
DEU,(280) Germany,1602010111
DEU,(280) Germany,1602010112
DEU,(280) Germany,1602010113
DEU,(280) Germany,1602010114
DEU,(280) Germany,1602010115
DEU,(280) Germany,1602010116
DEU,(280) Germany,1602010117
DEU,(280) Germany,1602010118
DEU,(280) Germany,1602010119
DEU,(280) Germany,1603010101
DEU,(280) Germany,1603010102
DEU,(280) Germany,1603010103
DEU,(280) Germany,1603010104
DEU,(280) Germany,1603010105
DEU,(280) Germany,1603010106
DEU,(280) Germany,1603010107
DEU,(280) Germany,1603010108
DEU,(280) Germany,1603010109
DEU,(280) Germany,1603010110
DEU,(280) Germany,1603010111
DEU,(280) Germany,1603010112
DEU,(280) Germany,1603010113
DEU,(280) Germany,1603010114
DEU,(280) Germany,1603010115
DEU,(280) Germany,1603010116
DEU,(280) Germany,1603030101
DEU,(280) Germany,1603030102
DEU,(280) Germany,1603030103
DEU,(280) Germany,1603030104
DEU,(280) Germany,1603030105
DEU,(280) Germany,1603030106
DEU,(280) Germany,1603030107
DEU,(280) Germany,1603030108
DEU,(280) Germany,1603030109
DEU,(280) Germany,1603030110
DEU,(280) Germany,1603030111
DEU,(280) Germany,1603030112
DEU,(280) Germany,1603030113
DEU,(280) Germany,1603030114
DEU,(280) Germany,1603030115
DEU,(280) Germany,1603030116
DEU,(280) Germany,1605010101
DEU,(280) Germany,1605010102
DEU,(280) Germany,1605010103
DEU,(280) Germany,1605010104
DEU,(280) Germany,1605010105
DEU,(280) Germany,1605010106
DEU,(280) Germany,1605010107
DEU,(280) Germany,1605010108
DEU,(280) Germany,1605010109
DEU,(280) Germany,1605010110
DEU,(280) Germany,1605010111
DEU,(280) Germany,1605010112
DEU,(280) Germany,1605010113
DEU,(280) Germany,1605010114
DEU,(280) Germany,1605010115
DEU,(280) Germany,1605010116
DEU,(280) Germany,1605010117
DEU,(280) Germany,1605010118
DEU,(280) Germany,1605010119
DEU,(280) Germany,1605010120
DEU,(280) Germany,1605010121
DEU,(280) Germany,1605010122
DEU,(280) Germany,1605010123
DEU,(280) Germany,1605010124
DEU,(280) Germany,1605010125
DEU,(280) Germany,1605010126
DEU,(280) Germany,1605020101
DEU,(280) Germany,1605020102
DEU,(280) Germany,1605020103
DEU,(280) Germany,1605020104
DEU,(280) Germany,1605020105
DEU,(280) Germany,1605020106
DEU,(280) Germany,1605020107
DEU,(280) Germany,1605020108
DEU,(280) Germany,1605020109
DEU,(280) Germany,1605020110
DEU,(280) Germany,1605020111
DEU,(280) Germany,1605020112
DEU,(280) Germany,1605020113
DEU,(280) Germany,1605020114
DEU,(280) Germany,1605020115
DEU,(280) Germany,1605020116
DEU,(280) Germany,1605020117
DEU,(280) Germany,1605020118
DEU,(280) Germany,1605020119
DEU,(280) Germany,1605020120
DEU,(280) Germany,1605020121
DEU,(280) Germany,1605020122
DEU,(280) Germany,1605020123
DEU,(280) Germany,1605020124
DEU,(280) Germany,1605020125
DEU,(280) Germany,1605020126
DEU,(280) Germany,1605020127
DEU,(280) Germany,1605020128
DEU,(280) Germany,2101030101
DEU,(280) Germany,2101030102
DEU,(280) Germany,2101030103
DEU,(280) Germany,2101030104
DEU,(280) Germany,2101030105
DEU,(280) Germany,2101030106
DEU,(280) Germany,2101030107
DEU,(280) Germany,2101030108
DEU,(280) Germany,2101030109
DEU,(280) Germany,2101030110
DEU,(280) Germany,2101030111
DEU,(280) Germany,2101030112
DEU,(280) Germany,2101030113
DEU,(280) Germany,2101030114
DEU,(280) Germany,2101030115
DEU,(280) Germany,2101030116
DEU,(280) Germany,2101030117
DEU,(280) Germany,2101040101
DEU,(280) Germany,2101040102
DEU,(280) Germany,2101040103
DEU,(280) Germany,2101040104
DEU,(280) Germany,2101040105
DEU,(280) Germany,2101040106
DEU,(280) Germany,2101040107
DEU,(280) Germany,2101040108
DEU,(280) Germany,2101040109
DEU,(280) Germany,2101040110
DEU,(280) Germany,2101040111
DEU,(280) Germany,2101040112
DEU,(280) Germany,2101040113
DEU,(280) Germany,2101040114
DEU,(280) Germany,2101040115
DEU,(280) Germany,2101040116
DEU,(280) Germany,2101040117
DEU,(280) Germany,2102010101
DEU,(280) Germany,2102010102
DEU,(280) Germany,2102010103
DEU,(280) Germany,2102010104
DEU,(280) Germany,2102010105
DEU,(280) Germany,2102010106
DEU,(280) Germany,2102010107
DEU,(280) Germany,2102010108
DEU,(280) Germany,2102010109
DEU,(280) Germany,2102010110
DEU,(280) Germany,2102010111
DEU,(280) Germany,2102010112
DEU,(280) Germany,2102010113
DEU,(280) Germany,2102010114
DEU,(280) Germany,2102010115
DEU,(280) Germany,2102010116
DEU,(280) Germany,2102010117
DEU,(280) Germany,2102010118
DEU,(280) Germany,2102010119
DEU,(280) Germany,2102010120
DEU,(280) Germany,2102020101
DEU,(280) Germany,2102020102
DEU,(280) Germany,2102020103
DEU,(280) Germany,2102020104
DEU,(280) Germany,2102020105
DEU,(280) Germany,2102020106
DEU,(280) Germany,2102020107
DEU,(280) Germany,2102020108
DEU,(280) Germany,2102020109
DEU,(280) Germany,2102020110
DEU,(280) Germany,2102020111
DEU,(280) Germany,2102020112
DEU,(280) Germany,2102020113
DEU,(280) Germany,2102020114
DEU,(280) Germany,2102020115
DEU,(280) Germany,2102020116
DEU,(280) Germany,2102020117
DEU,(280) Germany,2102020118
DEU,(280) Germany,2102020119
DEU,(280) Germany,2102020120
DEU,(280) Germany,2102020121
DEU,(280) Germany,2102020122
DEU,(280) Germany,2204010101
DEU,(280) Germany,2204010102
DEU,(280) Germany,2204010103
DEU,(280) Germany,2204010104
DEU,(280) Germany,2204010105
DEU,(280) Germany,2204010106
DEU,(280) Germany,2204010107
DEU,(280) Germany,2204010108
DEU,(280) Germany,2204010109
DEU,(280) Germany,2204010110
DEU,(280) Germany,2204010111
DEU,(280) Germany,2204010112
DEU,(280) Germany,2204010113
DEU,(280) Germany,2204010114
DEU,(280) Germany,2204010115
DEU,(280) Germany,2204010116
DEU,(280) Germany,2204010117
DEU,(280) Germany,2301090101
DEU,(280) Germany,2301090102
DEU,(280) Germany,2301090103
DEU,(280) Germany,2301090104
DEU,(280) Germany,2301090105
DEU,(280) Germany,2301090106
DEU,(280) Germany,2301090107
DEU,(280) Germany,2301090108
DEU,(280) Germany,2301090109
DEU,(280) Germany,2301090110
DEU,(280) Germany,2301090111
DEU,(280) Germany,2301090112
DEU,(280) Germany,2301090113
DEU,(280) Germany,2301090114
DEU,(280) Germany,2301090115
DEU,(280) Germany,2301090116
DEU,(280) Germany,2301090117
DEU,(280) Germany,2303070101
DEU,(280) Germany,2303070102
DEU,(280) Germany,2303070103
DEU,(280) Germany,2303070104
DEU,(280) Germany,2303070105
DEU,(280) Germany,2303070106
DEU,(280) Germany,2303070107
DEU,(280) Germany,2303070108
DEU,(280) Germany,2303070109
DEU,(280) Germany,2303070110
DEU,(280) Germany,2303070111
DEU,(280) Germany,2303070112
DEU,(280) Germany,2303070113
DEU,(280) Germany,2303070114
DEU,(280) Germany,2303070115
DEU,(280) Germany,2303070116
DEU,(280) Germany,2303070117
DEU,(280) Germany,2303070118
DEU,(280) Germany,2303070119
DEU,(280) Germany,2303070120
DEU,(280) Germany,2303070121
DEU,(280) Germany,2303070122
DEU,(280) Germany,2303070123
DEU,(280) Germany,2303070124
DEU,(280) Germany,2303070125
DEU,(280) Germany,2303070126
DEU,(280) Germany,2304030101
DEU,(280) Germany,2304030102
DEU,(280) Germany,2304030103
DEU,(280) Germany,2304030104
DEU,(280) Germany,2304030105
DEU,(280) Germany,2304030106
DEU,(280) Germany,2304030107
DEU,(280) Germany,2304030108
DEU,(280) Germany,2304030109
DEU,(280) Germany,2304030110
DEU,(280) Germany,2304030111
DEU,(280) Germany,2304030112
DEU,(280) Germany,2304030113
DEU,(280) Germany,2304030114
DEU,(280) Germany,2304030115
DEU,(280) Germany,2304030116
DEU,(280) Germany,2304030117
DEU,(280) Germany,2304030118
DEU,(280) Germany,2304030119
DEU,(280) Germany,2304030120
DEU,(280) Germany,2304030121
DEU,(280) Germany,2304030122
DEU,(280) Germany,2304030123
DEU,(280) Germany,2304030124
DEU,(280) Germany,2304030125
DEU,(280) Germany,2304090101
DEU,(280) Germany,2304090102
DEU,(280) Germany,2304090103
DEU,(280) Germany,2304090104
DEU,(280) Germany,2304090105
DEU,(280) Germany,2304090106
DEU,(280) Germany,2304090107
DEU,(280) Germany,2304090108
DEU,(280) Germany,2304090109
DEU,(280) Germany,2304090110
DEU,(280) Germany,2304090111
DEU,(280) Germany,2304090112
DEU,(280) Germany,2304090113
DEU,(280) Germany,2304090114
DEU,(280) Germany,2304090115
DEU,(280) Germany,2304090116
DEU,(280) Germany,2304090117
DEU,(280) Germany,2304090118
DEU,(280) Germany,2304090119
DEU,(280) Germany,2304090120
DEU,(280) Germany,2304090121
DEU,(280) Germany,2304090122
DEU,(280) Germany,2304090123
DEU,(280) Germany,2305050101
DEU,(280) Germany,2305050102
DEU,(280) Germany,2305050103
DEU,(280) Germany,2305050104
DEU,(280) Germany,2305050105
DEU,(280) Germany,2305050106
DEU,(280) Germany,2305050107
DEU,(280) Germany,2305050108
DEU,(280) Germany,2305050109
DEU,(280) Germany,2305050110
DEU,(280) Germany,2305050111
DEU,(280) Germany,2305050112
DEU,(280) Germany,2305050113
DEU,(280) Germany,2305050114
DEU,(280) Germany,2305050115
DEU,(280) Germany,2305050116
DEU,(280) Germany,2305050117
DEU,(280) Germany,2305050118
DEU,(280) Germany,2305050119
DEU,(280) Germany,2305050120
DEU,(280) Germany,2305050121
DEU,(280) Germany,2305050122
DEU,(280) Germany,2305050123
DEU,(280) Germany,2305050124
DEU,(280) Germany,2305050125
DEU,(280) Germany,2305050126
DEU,(280) Germany,2305050127
DEU,(280) Germany,2305050128
DEU,(280) Germany,2305050129
DEU,(280) Germany,2305070101
DEU,(280) Germany,2305070102
DEU,(280) Germany,2305070103
DEU,(280) Germany,2305070104
DEU,(280) Germany,2305070105
DEU,(280) Germany,2305070106
DEU,(280) Germany,2305070107
DEU,(280) Germany,2305070108
DEU,(280) Germany,2305070109
DEU,(280) Germany,2305070110
DEU,(280) Germany,2305070111
DEU,(280) Germany,2305070112
DEU,(280) Germany,2305070113
DEU,(280) Germany,2305070114
DEU,(280) Germany,2305070115
DEU,(280) Germany,2305070116
DEU,(280) Germany,2305070117
DEU,(280) Germany,2305070118
DEU,(280) Germany,2305070119
DEU,(280) Germany,2305070120
DEU,(280) Germany,2305070121
DEU,(280) Germany,2305070122
DEU,(280) Germany,2305070123
DEU,(280) Germany,2305070124
DEU,(280) Germany,2305070125
DEU,(280) Germany,2305070126
DEU,(280) Germany,2604010101
DEU,(280) Germany,2604010102
DEU,(280) Germany,2604010103
DEU,(280) Germany,2604010104
DEU,(280) Germany,2604010105
DEU,(280) Germany,2604010106
DEU,(280) Germany,2604010107
DEU,(280) Germany,2604010108
DEU,(280) Germany,2604010109
DEU,(280) Germany,2604010110
DEU,(280) Germany,2604010111
DEU,(280) Germany,2604010112
DEU,(280) Germany,2604010113
DEU,(280) Germany,2604010114
DEU,(280) Germany,2604010115
DEU,(280) Germany,2604010116
DEU,(280) Germany,2604010117
DEU,(280) Germany,2604010118
DEU,(280) Germany,2604010119
DEU,(280) Germany,2604010120
DEU,(280) Germany,2604010121
DEU,(280) Germany,2604010122
DEU,(280) Germany,2604010123
DEU,(280) Germany,2701030101
DEU,(280) Germany,2701030102
DEU,(280) Germany,2701030103
DEU,(280) Germany,2701030104
DEU,(280) Germany,2701030105
DEU,(280) Germany,2701030106
DEU,(280) Germany,2701030107
DEU,(280) Germany,2701030108
DEU,(280) Germany,2701030109
DEU,(280) Germany,2701030110
DEU,(280) Germany,2701030111
DEU,(280) Germany,2701030112
DEU,(280) Germany,2701030113
DEU,(280) Germany,2701030114
DEU,(280) Germany,2701030115
DEU,(280) Germany,2802020101
DEU,(280) Germany,2802020102
DEU,(280) Germany,2802020103
DEU,(280) Germany,2802020104
DEU,(280) Germany,2802020105
DEU,(280) Germany,2802020106
DEU,(280) Germany,2802020107
DEU,(280) Germany,2802020108
DEU,(280) Germany,2802020109
DEU,(280) Germany,2802020110
DEU,(280) Germany,2802020111
DEU,(280) Germany,2802020112
DEU,(280) Germany,2802020113
DEU,(280) Germany,2802020114
DEU,(280) Germany,2802020115
DEU,(280) Germany,2802020116
DEU,(280) Germany,2802020117
DEU,(280) Germany,2802020118
DEU,(280) Germany,2802020119
DEU,(280) Germany,2802020120
DEU,(280) Germany,2804010101
DEU,(280) Germany,2804010102
DEU,(280) Germany,2804010103
DEU,(280) Germany,2804010104
DEU,(280) Germany,2804010105
DEU,(280) Germany,2804010106
DEU,(280) Germany,2804010107
DEU,(280) Germany,2804010108
DEU,(280) Germany,2804010109
DEU,(280) Germany,2804010110
DEU,(280) Germany,2804010111
DEU,(280) Germany,2804010112
DEU,(280) Germany,2804010113
DEU,(280) Germany,2804010114
DEU,(280) Germany,2804010115
DEU,(280) Germany,2804010116
DEU,(280) Germany,2804010117
DEU,(280) Germany,2804010118
DEU,(280) Germany,2804010119
DEU,(280) Germany,2804010120
DEU,(280) Germany,2804010121
DEU,(280) Germany,2804010122
DEU,(280) Germany,2804010123
DEU,(280) Germany,2804010124
DEU,(280) Germany,3001030101
DEU,(280) Germany,3001030102
DEU,(280) Germany,3001030103
DEU,(280) Germany,3001030104
DEU,(280) Germany,3001030105
DEU,(280) Germany,3001030106
DEU,(280) Germany,3001030107
DEU,(280) Germany,3001030108
DEU,(280) Germany,3001030109
DEU,(280) Germany,3001040101
DEU,(280) Germany,3001040102
DEU,(280) Germany,3001040103
DEU,(280) Germany,3003010101
DEU,(280) Germany,3003010102
DEU,(280) Germany,3003010103
DEU,(280) Germany,3003010104
DEU,(280) Germany,3003010105
DEU,(280) Germany,3003010106
DEU,(280) Germany,3003010107
DEU,(280) Germany,3003010108
DEU,(280) Germany,3003010109
DEU,(280) Germany,3003010110
